case,species,step,omega_ci_t,anisotropy_global,parallel_over_perpendicular_global,anisotropy_median,anisotropy_p25,anisotropy_p75,beta_parallel_global,beta_parallel_median,beta_parallel_p25,beta_parallel_p75,marginal_threshold,instability_drive,valid_cells
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,39500,5.211805555555555,0.30655577778816223,3.2620491031522008,0.3066141605377197,0.2991943657398224,0.3142074644565582,5.882724285125732,5.880997657775879,5.7232184410095215,6.0421929359436035,0.6600214623253835,0.35346568453722127,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,40000,5.277777777777778,0.3066393733024597,3.2611598087686886,0.30669254064559937,0.29926255345344543,0.31431373953819275,5.881338596343994,5.879232406616211,5.721861362457275,6.0410895347595215,0.6599413607570126,0.3533019874545529,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,40500,5.34375,0.30672186613082886,3.26028272002447,0.30677443742752075,0.2993834912776947,0.3143737018108368,5.879966735839844,5.878023147583008,5.720526218414307,6.039396286010742,0.6598620213598305,0.35314015522900166,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,41000,5.409722222222222,0.3068051338195801,3.2593978710540754,0.3068618178367615,0.2994537651538849,0.31448012590408325,5.878595352172852,5.876500606536865,5.719265460968018,6.038094997406006,0.6597826725289472,0.3529775387093671,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,41500,5.475694444444445,0.30688735842704773,3.258524577634946,0.30694645643234253,0.2995465099811554,0.31454920768737793,5.877224922180176,5.875479698181152,5.717617034912109,6.036464691162109,0.659703341886379,0.3528159834593313,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,42000,5.541666666666667,0.3069709539413452,3.257637203652421,0.3070230484008789,0.2996085584163666,0.3146498501300812,5.875845432281494,5.874021530151367,5.716160297393799,6.035767555236816,0.6596234494168045,0.3526524954754593,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,42500,5.607638888888889,0.30705398321151733,3.2567563186800923,0.3071238696575165,0.29969722032546997,0.31473612785339355,5.874466896057129,5.8727006912231445,5.714724063873291,6.034022331237793,0.6595435746957097,0.35248959148419234,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,43000,5.673611111111112,0.307137131690979,3.2558746462675625,0.3071998953819275,0.29975366592407227,0.3148198127746582,5.873090744018555,5.871118545532227,5.713141441345215,6.033266067504883,0.659463800719085,0.35232666902810594,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,43500,5.739583333333334,0.30721911787986755,3.255005765595069,0.30727460980415344,0.2998540997505188,0.3149080276489258,5.871721267700195,5.869814872741699,5.711585998535156,6.031734943389893,0.6593843766048947,0.35216525872502713,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,44000,5.805555555555555,0.30730146169662476,3.254133561483751,0.30736756324768066,0.2999294102191925,0.31499165296554565,5.870367527008057,5.8687052726745605,5.710177421569824,6.030507564544678,0.6593058286728195,0.35200436697619475,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,44500,5.871527777777778,0.30738478899002075,3.2532514158742742,0.30745255947113037,0.3000212609767914,0.31505462527275085,5.868992805480957,5.866957664489746,5.708927154541016,6.028801918029785,0.6592260262898546,0.35184123729983385,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,45000,5.9375,0.30746862292289734,3.2523643892299408,0.30752623081207275,0.30010753870010376,0.3151283264160156,5.867610454559326,5.8656816482543945,5.707479000091553,6.027527809143066,0.6591457433160147,0.3516771203931174,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,45500,6.003472222222222,0.3075522780418396,3.2514797366058183,0.3076116442680359,0.30018746852874756,0.3152325451374054,5.86624002456665,5.864603042602539,5.706065654754639,6.026471138000488,0.6590661153269561,0.35151383728511654,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,46000,6.069444444444445,0.30763497948646545,3.2506056420154117,0.30769801139831543,0.3002496659755707,0.315326988697052,5.864866733551025,5.8629302978515625,5.704643726348877,6.02544641494751,0.6589862837703302,0.35135130428386474,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,46500,6.135416666666667,0.30771932005882263,3.2497147069246197,0.30778101086616516,0.3003370463848114,0.31541356444358826,5.863489627838135,5.861812591552734,5.70310115814209,6.023900508880615,0.6589061929086419,0.3511868728498193,1327104
