step,omega_ci_t,region,q_parallel_mean,q_parallel_abs_mean,q_perp_mean,q_perp_abs_mean
21000,2.7708333333333335,low_y_high_z,-3.7060872992971533e-09,2.396133108630101e-06,1.056027545729298e-05,1.056027545729298e-05
21000,2.7708333333333335,high_y_low_z,5.478720775881243e-09,2.394665925457658e-06,1.056803639713778e-05,1.056803639713778e-05
21000,2.7708333333333335,high_y_high_z,1.117118720277845e-08,2.39322029217132e-06,1.0546551126553157e-05,1.0546551126553157e-05
21500,2.836805555555556,low_y_low_z,-1.7222057858919525e-08,2.3898050545557822e-06,1.0616413193375577e-05,1.0616413193375577e-05
21500,2.836805555555556,low_y_high_z,-1.9726887552912793e-09,2.394367847738008e-06,1.0560115875321457e-05,1.0560115875321457e-05
21500,2.836805555555556,high_y_low_z,-1.2922734844886428e-09,2.3946752940019444e-06,1.0588033822859533e-05,1.0588033822859533e-05
21500,2.836805555555556,high_y_high_z,1.2834315657611168e-08,2.389700255599392e-06,1.0585296879975113e-05,1.0585296879975113e-05
22000,2.9027777777777777,low_y_low_z,-1.510077146134999e-08,2.3930621129615656e-06,1.052174382563916e-05,1.052174382563916e-05
22000,2.9027777777777777,low_y_high_z,1.196969022835464e-09,2.4013448442361852e-06,1.0560813508868517e-05,1.0560813508868517e-05
22000,2.9027777777777777,high_y_low_z,4.526408347995212e-10,2.3922699764536305e-06,1.0611776278975307e-05,1.0611776278975307e-05
22000,2.9027777777777777,high_y_high_z,7.720778294830567e-09,2.401681725009174e-06,1.0551552447632028e-05,1.0551552447632028e-05
22500,2.96875,low_y_low_z,-1.6302993734865858e-08,2.397015924249735e-06,1.0615865538507976e-05,1.0615865538507976e-05
22500,2.96875,low_y_high_z,-3.2872484571147315e-09,2.4010289359000487e-06,1.0529906604118723e-05,1.0529906604118723e-05
22500,2.96875,high_y_low_z,-7.372625737228348e-10,2.3885129646296073e-06,1.0586190038235963e-05,1.0586190038235963e-05
22500,2.96875,high_y_high_z,1.4531535650460542e-08,2.3925476373439245e-06,1.0601021852466358e-05,1.0601021852466358e-05
23000,3.0347222222222223,low_y_low_z,-1.4837657352340259e-08,2.3902475189506215e-06,1.0574798792956987e-05,1.0574798792956987e-05
23000,3.0347222222222223,low_y_high_z,-5.01153095068737e-09,2.391561766222085e-06,1.0559086755465669e-05,1.0559086755465669e-05
23000,3.0347222222222223,high_y_low_z,-1.0363327325653136e-09,2.3967697888789807e-06,1.0550861168045998e-05,1.0550861168045998e-05
23000,3.0347222222222223,high_y_high_z,1.6073276458718107e-08,2.3968474281389085e-06,1.0553757258954633e-05,1.0553757258954633e-05
23500,3.1006944444444446,low_y_low_z,-1.3104374573858397e-08,2.3743691931500972e-06,1.0581909706621824e-05,1.0581909706621824e-05
23500,3.1006944444444446,low_y_high_z,7.88312892631647e-10,2.3928339266028327e-06,1.0557867083035801e-05,1.0557867083035801e-05
23500,3.1006944444444446,high_y_low_z,-2.274261101932343e-09,2.3993952760756325e-06,1.0591848686812824e-05,1.0591848686812824e-05
23500,3.1006944444444446,high_y_high_z,1.1634392497869637e-08,2.3945562991144205e-06,1.0551800111060483e-05,1.0551800111060483e-05
24000,3.166666666666667,low_y_low_z,-1.1442378339079422e-08,2.3826931186253694e-06,1.0557651877139232e-05,1.0557651877139232e-05
24000,3.166666666666667,low_y_high_z,4.9613980260159255e-09,2.3848785609129965e-06,1.0531989493187134e-05,1.0531989493187134e-05
24000,3.166666666666667,high_y_low_z,-5.02372595609167e-09,2.3808857103895085e-06,1.059437739951104e-05,1.059437739951104e-05
24000,3.166666666666667,high_y_high_z,8.943862011157394e-09,2.3970002767678115e-06,1.0577195311089429e-05,1.0577195311089429e-05
24500,3.232638888888889,low_y_low_z,-1.4323870787249247e-08,2.398542577476114e-06,1.057720900770587e-05,1.057720900770587e-05
24500,3.232638888888889,low_y_high_z,-5.591202977206142e-10,2.387385756941763e-06,1.0589899886307921e-05,1.0589899886307921e-05
24500,3.232638888888889,high_y_low_z,-5.7443483662098195e-09,2.398054470410964e-06,1.0578045064896645e-05,1.0578045064896645e-05
24500,3.232638888888889,high_y_high_z,1.485670796105096e-08,2.3892018814287442e-06,1.0570700899522819e-05,1.0570700899522819e-05
25000,3.298611111111111,low_y_low_z,-1.669191954202924e-08,2.386323749641119e-06,1.0574815918295396e-05,1.0574815918295396e-05
25000,3.298611111111111,low_y_high_z,-7.737029144671687e-09,2.374995528754919e-06,1.057570750413665e-05,1.057570750413665e-05
25000,3.298611111111111,high_y_low_z,3.986772373329255e-11,2.3981384478136473e-06,1.0561791323312335e-05,1.0561791323312335e-05
25000,3.298611111111111,high_y_high_z,1.6533318152551463e-08,2.378632488423141e-06,1.0556659335501737e-05,1.0556659335501737e-05
25500,3.364583333333334,low_y_low_z,-1.0166871803234653e-08,2.3920008921962834e-06,1.0618806933494937e-05,1.0618806933494937e-05
