omega_over_omega_ci,phase_velocity_over_va,ridge_rank,spectral_power
6.746156856129652,7.145312499999999,2,1665116820.2924733
6.785840131753942,10.780104166666668,1,3504311829.2821054
6.785840131753942,7.195104166666667,2,1616327960.7033272
6.825523407378235,10.8796875,1,4009314271.6977615
6.825523407378235,7.244895833333333,2,1898800808.368503
6.865206683002527,10.929479166666667,1,4202230030.4866543
6.865206683002527,7.2946875,2,1911114276.208037
6.904889958626819,10.979270833333334,1,4279154992.9908094
6.904889958626819,7.344479166666666,2,1972321562.5114865
6.944573234251111,11.0290625,1,4116591769.4539785
6.944573234251111,7.344479166666666,2,2141556149.8094773
6.9842565098754035,11.128645833333334,1,3941529608.102891
6.9842565098754035,7.394270833333334,2,1912943402.565434
7.023939785499695,11.178437500000001,1,3839816438.02645
7.023939785499695,7.444062499999999,2,1783090390.3193808
7.063623061123987,11.228229166666667,1,4554574808.245778
7.063623061123987,7.493854166666667,2,1955778873.8087788
7.10330633674828,11.3278125,1,4206404964.633214
7.10330633674828,7.543645833333333,2,1904348762.1942759
7.142989612372571,11.377604166666668,1,3994260030.267256
7.142989612372571,7.5934375,2,1802380030.2920828
7.182672887996864,11.427395833333334,1,4239531981.887206
7.182672887996864,7.643229166666666,2,1907862311.1370983
7.222356163621156,11.4771875,1,4028664169.162586
7.222356163621156,7.643229166666666,2,1823041350.8548336
7.262039439245447,11.576770833333335,1,3689852146.7253256
7.262039439245447,7.693020833333334,2,1799703422.241191
7.30172271486974,11.6265625,1,3843643496.9119444
7.30172271486974,7.742812499999999,2,1978410496.953765
7.3414059904940325,11.676354166666666,1,3806594866.1204214
7.3414059904940325,7.792604166666667,2,1689345949.550745
7.381089266118323,11.726145833333334,1,4055468150.689373
7.381089266118323,7.842395833333333,2,1788642804.987093
7.420772541742616,11.825729166666667,1,4034263465.158784
7.420772541742616,7.8921875,2,1909211603.5172405
7.460455817366908,11.875520833333333,1,4126845411.02917
7.460455817366908,7.8921875,2,1725286638.5418253
7.5001390929911995,11.9253125,1,3679710212.1665983
7.5001390929911995,7.941979166666666,2,1619472651.8994265
7.539822368615492,11.975104166666668,1,3844115207.1412582
7.539822368615492,7.991770833333334,2,1953203529.6638498
7.579505644239784,8.041562500000001,1,1971770494.373167
7.579505644239784,6.049895833333332,2,1117339774.322546
7.619188919864076,8.091354166666667,1,1868051901.596716
7.619188919864076,6.049895833333332,2,1114611456.3100224
7.658872195488368,8.141145833333333,1,2075157301.6208544
7.658872195488368,6.0996875,2,1043486313.9228888
7.698555471112661,8.1909375,1,2173342523.766036
7.698555471112661,6.149479166666666,2,1246560295.9290838
7.738238746736952,8.1909375,1,1817422788.5083237
7.738238746736952,6.149479166666666,2,1077061020.4068704
7.777922022361245,8.240729166666668,1,1852355277.3867283
7.777922022361245,6.199270833333333,2,1071273872.9087696
7.817605297985537,8.290520833333334,1,1891473716.459363
7.817605297985537,6.199270833333333,2,1102325268.7805905
7.857288573609828,8.3403125,1,1787582908.4586267
7.857288573609828,6.249062499999999,2,1100926759.164103
7.896971849234121,8.390104166666667,1,1804907651.970645
7.896971849234121,6.298854166666667,2,1030273765.4025779
7.936655124858413,8.439895833333335,1,1995179036.6119661
7.936655124858413,6.298854166666667,2,1034170189.7434998
7.976338400482704,8.439895833333335,1,1948952710.2044287
7.976338400482704,6.348645833333332,2,1051549708.9595809
8.016021676106996,8.4896875,1,1786196405.7482033
8.016021676106996,6.3984375,2,1010024695.4743037
8.05570495173129,8.539479166666666,1,1769360240.577052
8.05570495173129,6.3984375,2,1093236247.456406
8.095388227355581,8.589270833333334,1,1885056104.4691143
8.095388227355581,6.448229166666666,2,1148044529.6198244
8.135071502979873,8.639062500000001,1,1965072977.798149
8.135071502979873,6.498020833333333,2,1164221654.8365116
8.174754778604166,8.688854166666667,1,2223304140.7729845
8.174754778604166,6.498020833333333,2,1163419453.395029
8.214438054228456,8.738645833333333,1,2330902593.232848
8.214438054228456,6.547812499999999,2,1212582892.1966543
8.25412132985275,8.738645833333333,1,2129603728.0563135
8.25412132985275,6.547812499999999,2,1186225631.5068874
8.293804605477042,8.7884375,1,2180960890.0254364
8.293804605477042,6.597604166666667,2,1136947146.818922
8.333487881101332,8.838229166666668,1,1988500230.500226
8.333487881101332,6.6473958333333325,2,1060813644.9905238
8.373171156725626,8.888020833333334,1,2058024169.0953817
8.373171156725626,6.6473958333333325,2,1111287041.665628
8.412854432349917,8.9378125,1,1974687174.2172585
8.412854432349917,6.6971875,2,1090612429.7060132
8.452537707974209,8.987604166666667,1,2021299919.4589214
8.452537707974209,6.746979166666666,2,1198974193.8561382
8.492220983598502,8.987604166666667,1,1933753800.0694513
8.492220983598502,6.746979166666666,2,1212240969.2726064
8.531904259222793,9.037395833333335,1,1934815349.2486115
8.531904259222793,6.796770833333333,2,1199442589.2709007
8.571587534847085,9.0871875,1,2025201497.8835382
8.571587534847085,6.796770833333333,2,1211231358.333119
8.611270810471378,9.136979166666666,1,1994704611.6785088
8.611270810471378,6.846562499999999,2,1167919250.2408595
8.65095408609567,9.186770833333334,1,2167685970.2119923
8.65095408609567,6.896354166666667,2,1216813204.1350021
8.690637361719961,9.236562500000002,1,2199196738.178975
8.690637361719961,6.896354166666667,2,1134013513.7440023
8.730320637344255,9.286354166666667,1,2227431994.121731
8.730320637344255,6.946145833333333,2,1193170330.5653648
8.770003912968546,9.286354166666667,1,2144233155.6080685
8.770003912968546,6.9959375,2,1122418631.855596
8.809687188592838,9.336145833333333,1,2090704183.8320618
8.809687188592838,6.9959375,2,1066954578.4028296
8.849370464217131,9.3859375,1,1921978763.7811584
8.849370464217131,7.045729166666666,2,1079592228.5852432
8.889053739841422,9.435729166666668,1,1910214154.6495647
8.889053739841422,7.0955208333333335,2,1159732850.143186
8.928737015465714,9.485520833333334,1,2035086816.6699886
8.928737015465714,7.0955208333333335,2,1166251828.660624
8.968420291090005,9.5353125,1,2009705897.2727737
8.968420291090005,7.145312499999999,2,1138145792.0246158
9.008103566714299,9.5353125,1,1792115755.9128132
9.008103566714299,7.145312499999999,2,1087354704.4615855
9.04778684233859,9.585104166666667,1,2165978193.4689703
9.04778684233859,7.195104166666667,2,1155992742.7961144
9.087470117962882,9.634895833333333,1,2328972682.2006445
